Company Name,ISO Country Code,Country,City,Address,NACE Rev. 2 Code principal,"NACE Principal Rev. 2, description ",Sector,Main activity,Description in English,Website,"Operating result [=EBIT]
mEUR 2021","Operating result [=EBIT]
mEUR 2020","Operating result [=EBIT]
mEUR 2019","Turnover
mEUR 2021","Turnover
mEUR 2020","Turnover
mEUR 2019",Operating margin 2019,Operating margin 2020,Operating margin 2021,Weighted Average Operating margin 2019-2021
JACOBER,FR,France,LYON,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,"Engaged in the retail sale of jewelry, watches, precious stones, and precious metals",Retail,"Engaged in the retail sale of jewelry, watches, precious stones, and precious metals [source: Bureau van Dijk]",www.silvana-jacober.ch,1.489988,1.733584,1.40482,9.816189,8.563461,7.912524,0.17754385326350983,0.20243964443815415,0.15178884595640937,0.1760368693741339
GIOIELLERIA DUCA - SOCIETA' A RESPONSABILITA' LIMITATA,IT,Italie,ROMA,VIA DI VIGNA STELLUTI 151,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,"ducagioielli.com
www.duca1962.com",0.015554,0.049968,0.144859,9.804386,10.534224,11.77522,0.012302020684114607,0.0047433963811667566,0.0015864328475031482,0.006551102749189367
G & G SPORT S.R.L.,IT,Italie,NAPOLI,VIA COLONNELLO CARLO LAHALLE 24/A,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.ggteamwear.com,0.461105,0.762455,0.508079,9.764495,9.283716,7.501601,0.06772940869555712,0.08212821245285831,0.04722261622336844,0.06522226974714547
ONIBROX S.R.L.,IT,Italie,NOLA,"PRESSO IL CIS,ISOLA 1,TORRE 1",4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,,2.096007,0.399061,1.593418,9.720572,6.12648,9.958205,0.16001056415287696,0.0651370770817827,0.21562589115126146,0.15843616670820215
CASA FRUMOASA STORES SRL,RO,Roumanie,BUCURESTI SECTORUL 1,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,"casafrumoasa.ro
www.casafrumoasa.ro",0.366978181492568,0.579980454104831,0.358889496224463,9.70103860100631,7.41830778196666,6.95183954869967,0.05162511213188064,0.0781823120786009,0.037828751805451075,0.05424943064826894
VENDRAMINI ABBIGLIAMENTO S.R.L.,IT,Italie,CASTELFRANCO VENETO,GALLERIA EUROPA 25,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the retail sale of men's and boys ready-to-wear clothing and accessories,Retail,Engaged in the retail sale of men's and boys ready-to-wear clothing and accessories [source: Bureau van Dijk],"vendraminiabbigliamento.it
www.vendraminiabbigliamento.it",2.045696,0.527543,1.541862,9.676229,8.320057,11.186637,0.1378306992530463,0.06340617618364874,0.21141459136612,0.1410105834840465
MIA MARA DOO,RS,Serbie,BEOGRAD (VRACAR),,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,Retail sale of clothing in specialised stores,miamara.rs,0.394675421616176,0.152663547448949,0.308088339476072,9.65533455293962,7.52134393397251,9.13714861455822,0.03371821478149046,0.02029737621216817,0.04087641080194523,0.032508661900168746
"SPORTINO, LDA",PT,Portugal,BOMBARRAL,,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Engaged in the retail of shoes,Retail,Engaged in the retail of shoes [source: Bureau van Dijk],www.sportino.pt,0.53115963,0.12399976,1.04296135,9.62833876,8.850726128,11.42090356,0.09132038848947253,0.014010122808762161,0.05516627979549818,0.056793395717231486
DIARIO SRL,IT,Italie,VICENZA,CONTRA' PORTI 3,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,"www.diariosrl.it
www.ilnuovodiario.com",0.26682,0.043603,0.062265,9.592487,7.505275,9.428446,0.006603951488930414,0.005809647214792263,0.02781551854070795,0.014049803123009519
ROSSINI 1882 S.P.A.,IT,Italie,ROMA,VIA DI VILLA EMILIANI 48,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,"Engaged in the retail sale of jewelry, watches, precious stones, and precious metals",Retail,"Engaged in the retail sale of jewelry, watches, precious stones, and precious metals [source: Bureau van Dijk]",www.rossini-spa.it,1.172228,0.389351,0.504649,9.573703,6.825973,8.264742,0.06106046625532897,0.05703963376356748,0.12244248646526845,0.08377363698587983
TIC S.R.L.,IT,Italie,FOLLONICA,VIA BICOCCHI 12,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.tictac.it,0.300199,0.162013,0.215291,9.523388,7.392153,8.097649,0.026586852554364854,0.02191688943667697,0.03152229017656321,0.027085829516347172
KAMEX II MLEK I KANIA SP.J.,PL,Pologne,CZESTOCHOWA,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.leecooper.pl,1.4574770292992,0.0153948561031042,0.672474015655742,9.31571821905252,7.05713213503848,10.7834923542203,0.06236143111768036,0.0021814606568961825,0.15645353316058508,0.07899980951416757
VANBRUUN AB,SE,Suède,BORAS,SANDWALLS PLATS 13,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,"Foretaget ska bedriva handel med adelstenar och adelmetaller.bolaget ska aven bedriva tillverkning, omarbetning ochreparationer av adelstenar och metaller samt darmed forenligverksamhet.",vanbruun.com,1.1184426984001,0.537758921539528,0.33818863760976,9.29619404510895,5.98172090226937,4.71750654608599,0.07168800600612786,0.08990036986438314,0.12031189247695959,0.09974234642671939
ELIS GROUP IMPEX SRL,RO,Roumanie,BUCURESTI SECTORUL 4,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,,1.59873262302677,1.04212277985389,0.906278845031535,9.22447437315228,6.54805610820195,4.70553665106198,0.1925984031655559,0.15914994658468945,0.17331422456762,0.17321626230520457
PACIFICO DISTRIBUZIONE S.R.L.,IT,Italie,NAPOLI,CIS DI NOLA ISOLA 2 LOTTO 234/235,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,studiopacifico.com,0.569266,-0.366453,0.666845,9.215854,6.294371,9.587752,0.06955175728366775,-0.058219161215632184,0.0617702928019476,0.03465052183289514
NITTIS SIA,LV,Lettonie,ROPAZU NOV.,BRIVIBAS GATVE 372,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Engaged in the retail distribution of footwear,Retail,Retail trade of footwear.,lv.nsking.eu,1.047649,-0.075115,0.174514,9.190789,7.524616,9.160127,0.019051482583156327,-0.009982569210176307,0.11398901661217552,0.044329446057379616
"BEONTIME - COMERCIO DE RELOGIOS E ACESSORIOS, S.A.",PT,Portugal,LISBOA,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.beontime.pt,0.51416241,0.05135378,0.20765865,9.188982379,6.22913764,7.53249709,0.02756836776952542,0.008244123499573208,0.05595422744253365,0.0336886296489519
MAESTRO,FR,France,LYON,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,"www.correodelmaestro.com
www.maestro-immobilier.com",1.476572,0.568614,0.493631,9.187207,6.935514,7.581201,0.06511250658042175,0.08198584848938376,0.1607204452887586,0.1071053558141138
CITOREL SL.,ES,Espagne,MADRID,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,citorel.pymes.com,1.502017,0.788846,1.764818,9.123231,5.262626,10.886362,0.16211274253051663,0.14989588847848964,0.1646365196715944,0.16047981382244272
MATRANGA S.R.L.,IT,Italie,PALERMO,VIA RUGGIERO SETTIMO 56/56 A,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,"Engaged in the retail sale of jewelry, watches, precious stones, and precious metals",Retail,"Engaged in the retail sale of jewelry, watches, precious stones, and precious metals [source: Bureau van Dijk]",www.matranga.it,0.633153,0.522908,0.416219,9.084752,9.041595,9.354485,0.0444940581977522,0.05783360126172429,0.06969403237424643,0.057213697168994014
SKOINVEST ALP AS,NO,Norvège,STJOERDAL,,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Engaged in the sale of leather products in Nord-Trøndelag,Wholesale,Engaged in the sale of leather products in Nord-Troendelag [source: Bureau van Dijk],,0.285298564207857,0.0793911830030242,0.272318486363883,8.9271422312029,7.62441967597996,9.14304755668938,0.029784214144729575,0.010412750920983389,0.031958554800511345,0.02479151257272176
DAL BEN ABBIGLIAMENTO S.P.A.,IT,Italie,MONASTIER DI TREVISO,VIA DON ORIONE 2,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.dalben.it,0.373035,0.278745,0.345402,8.980563,5.56749,8.059412,0.04285697269230063,0.05006654704364085,0.04153804165729921,0.044108527869002566
KETER BANCO METALLI - SOCIETA' A RESPONSABILITA' LIMITATA,IT,Italie,ROMA,VIA MERULANA 7,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.ketercomprooro.it,0.047517,0.015149,0.049812,8.855071,10.577606,8.271435,0.006022171485358949,0.0014321766191707273,0.005366077810104514,0.0040599749235781316
VERONESI GIULIO S.R.L.,IT,Italie,BOLOGNA,PIAZZA ENZO RE 1/H,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,Engaged in the manufacture and retail distribution of jewelry,Manufacturing; Retail,Engaged in the manufacture and retail distribution of jewelry [source: Bureau van Dijk],www.giulioveronesi.it,0.884902,0.476002,0.695345,8.822584,7.155758,8.280045,0.08397840832990643,0.06652013665079227,0.10029964010543849,0.08476445692782458
FERDINANDO VERONESI & FIGLI - S.R.L.,IT,Italie,BOLOGNA,PIAZZA MAGGIORE 4/A,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,Engaged in the retail distribution of jewellery,Retail,Engaged in the retail distribution of jewellery [source: Bureau van Dijk],"ferdinandoveronesi.com
www.ferdinandoveronesi.com",2.156762,1.084677,1.522407,8.788234,5.864732,6.83602,0.2227037077129675,0.1849491161744475,0.2454147215470139,0.22168779857737353
BECHA - B EOOD,BG,Bulgarie,SOFIA,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,,1.00568152766989,0.597686895956776,0.820108349522021,8.77504425998898,7.03777598190336,6.75566809366238,0.12139559524710519,0.08492553577914996,0.11460700343762743,0.1073832122522228
PALLAGROSI SHOES S.R.L.,IT,Italie,ROMA,VIA FONTANA DELL'OSTE 78/C,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,"Engaged in the retail of high quality, fashionable footwear for men, women and kids",Retail,"Engaged in the retail of high quality, fashionable footwear for men, women and kids [source: Bureau van Dijk]",www.gullivermoda.com,0.562857,0.483618,0.506662,8.727102,7.056584,8.544724,0.05929530316017228,0.0685342936468977,0.06449529293916813,0.06384046470772238
LO SCRIGNO S.R.L.,IT,Italie,OSTUNI,VIALE POLA 32,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,Engaged in the management and operation of jewelry stores,Retail,Engaged in the management and operation of jewelry stores [source: Bureau van Dijk],"www.gioiellerialoscrigno.it
www.loscrignodelbuongustaio.it",0.511839,0.719193,0.586974,8.721677,8.413464,8.932354,0.06571324871360898,0.0854812001335003,0.058685846770064984,0.06974225946912045
GIOIELLERIA ANGELINI S.R.L.,IT,Italie,SARONNO,PIAZZA LIBERTA' 10,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.gioielleria-angelini.com,0.146257,0.143125,0.191659,8.717273,8.190084,9.478936,0.02021946345032818,0.017475400740700583,0.01677783866583047,0.01823071547033909
DELIBERTI G.2 S.R.L.,IT,Italie,NAPOLI,VIA JOHN FITZGERALD KENNEDY 5,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Engaged in the retail trade and marketing of shoes and footwear products as well as leather items,Retail,Engaged in the retail trade and marketing of shoes and footwear products as well as leather items [source: Bureau van Dijk],"www.deliberti.it
deliberti.it",0.106004,0.23685,0.129673,8.681105,6.27078,7.477595,0.017341538288714486,0.03777042090457646,0.012210887899639504,0.021067229378478682
BRANDO KIDS AS,NO,Norvège,TRONDHEIM,POSTBOKS 4074 BAKKLANDET,4771.0,Commerce de détail d'habillement en magasin spécialisé,"Engaged in the retail distribution of knitted and crocheted apparel for men, women, and children",Retail,"Engaged in the retail distribution of knitted and crocheted apparel for men, women, and children [source: Bureau van Dijk]",brandokids.com.au,-0.00280293326239298,0.149992969091153,0.0315305470063915,8.63033161966736,7.91275010955774,9.54787544799653,0.003302362622776744,0.018955858205351114,-0.0003247770057879901,0.00684990518443613
BENICOM S.R.L.,IT,Italie,ERBA,VIALE PREALPI 20,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Engaged in the retail sale of apparel products,Retail,Engaged in the retail sale of apparel products [source: Bureau van Dijk],www.taurussport.com,2.209091,1.433461,0.362168,8.577793,6.101573,7.535297,0.04806286998375777,0.23493302464790639,0.25753605851761635,0.18027372281091997
GUCAMASI SA,ES,Espagne,PONTEVEDRA,,4771.0,Commerce de détail d'habillement en magasin spécialisé,"Operates as a clothing store engaged in the retail distribution of a general line of new clothing and a range of accessories for men, women, and children",Retail,"Operates as a clothing store engaged in the retail distribution of a general line of new clothing and a range of accessories for men, women, and children [source: Bureau van Dijk]",,0.97435921,0.18034541,0.82789616,8.55196768,8.173374859,13.23589407,0.06254931896716215,0.022064986998781184,0.11393392099442545,0.06617219462178173
VEGAS S.R.L.,IT,Italie,TERRICCIOLA,VIA SALAIOLA 35/37,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the retail distribution of knitted and crocheted apparel,Retail,Engaged in the retail distribution of knitted and crocheted apparel [source: Bureau van Dijk],"www.manginimagazzini.it
shop.manginimagazzini.it",0.245145,0.073362,0.139412,8.519953,6.234406,7.346021,0.018977892930063772,0.011767279833876716,0.028773046048493463,0.020719960471267913
SA ROUMEGOUX & GILLES,FR,France,GRADIGNAN,,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the wholesale of clothing and footwear,Wholesale,Engaged in the wholesale of clothing and footwear [source: Bureau van Dijk],www.roumegouxetgilles.com,0.73414,0.061332,0.212386,8.503124,6.950772,9.315834,0.02279838820657388,0.008823768064899842,0.08633768012791534,0.04068909915449219
FORTE S.R.L.,IT,Italie,TREVIGLIO,VIALE CESARE BATTISTI 29,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,,,,"www.pozzilei.it
fortesrl.it",0.523849,0.470646,0.430056,8.445537,7.600311,8.852721,0.04857896233259808,0.06192457124451881,0.062026724884397526,0.0572141716256866
UAB BALTIJOS ARSENALAS,LT,Lituanie,KAUNO M.,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.aic.lt,0.881085,0.339299,0.413635,8.437127,6.822026,7.30578,0.05661750011634623,0.04973581161959805,0.10442950544658151,0.07241408605113074
COMERCIO Y DISTRIBUCION DE TEJIDOS DEL MEDITERRANEO SL,ES,Espagne,ONTINYENT,,4751.0,Commerce de détail de textiles en magasin spécialisé,,,,www.cndfabrics.com,0.38797541,0.25957566,0.13173053,8.38379948,5.85657475,5.7277447,0.02299867345693673,0.04432209458267394,0.046276799788155236,0.03902628999415721
RUBINO KIDS S.R.L.,IT,Italie,AVERSA,PIAZZA VITTORIO EMANUELE 61,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,"www.rubinobimbi.it
www.rubinokids.it",0.586405,0.474206,0.172038,8.373723,7.605756,5.106363,0.03369090681567292,0.062348305677962845,0.07002918534563418,0.0584586093360654
PIKE SRL,IT,Italie,POGLIANO MILANESE,VIA SAN GIOVANNI BOSCO 24,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.hangar107.it,0.218681,-0.065442,0.279078,8.358118,6.175362,7.681125,0.03633295903920324,-0.010597273487772863,0.026163904362202114,0.019460935722242192
GUCCI BELGIUM,BE,Belgique,BRUSSEL,BOULEVARD DE WATERLOO 49,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.daelenberghutte.be,0.16698,0.337895,0.404738,8.326484,7.588661,10.20438,0.03966316424907736,0.044526300489638425,0.02005408285177753,0.03482502074597451
ERRANI S.R.L.,IT,Italie,FAENZA,VIA EVANGELISTA TORRICELLI 25,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,Engaged in the retail distribution of watches and jewelry,Retail,Engaged in the retail distribution of watches and jewelry [source: Bureau van Dijk],"www.gioielleriaerrani.it
www.erranijobs.com",2.557905,1.26813,0.487469,8.325916,6.844555,4.244049,0.11485941844686523,0.1852757410817796,0.30722205220422594,0.22217927612941243
MANGANARO RAFFAELE & C. - S.R.L.,IT,Italie,CATANIA,VIALE VITTORIO VENETO 287,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the sale of motorcycle and motorcycle parts and supplies,Retail; Services,Engaged in the sale of motorcycle and motorcycle parts and supplies [source: Bureau van Dijk],www.manganaro.it,0.032998,0.051951,0.043543,8.318291,5.4344,5.865893,0.00742308119155941,0.009559656999852789,0.003966920609052989,0.0065495042863440095
FRANCESCO ESPOSITO GIOIELLERIE S.R.L.,IT,Italie,NAPOLI,PIAZZA VANVITELLI 5,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,,0.095172,-0.033832,0.27084,8.313316,4.87444,7.593456,0.03566755374627838,-0.006940694725958265,0.01144813934656159,0.015984630732798454
GONZATO S.R.L.,IT,Italie,COLOGNOLA AI COLLI,VIA STRA' 166,4772.0,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,Engaged in the retail sale and marketing of footwear and clothing,Retail,Engaged in the retail sale and marketing of footwear and clothing [source: Bureau van Dijk],"www.gonzatostyle.it
gonzatostyle.it",0.983916,0.475553,0.557771,8.305129,7.008859,8.012425,0.06961325691036109,0.06785027348959367,0.11847088708676289,0.08647879123121073
"COMERCIO TEXTIL ATLANTIC SUD, LDA",PT,Portugal,RIO COVO (SANTA EULALIA),,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.forcaportugal.com,0.48553285,-0.81343513,0.83524406,8.28778415,4.31011559,9.58005826,0.0871856973446005,-0.18872698725001016,0.058584157262348585,0.022875946469012164
EMPORIO COM SRL,RO,Roumanie,CONSTANTA,,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the retail sale of clothing products,Retail,Engaged in the retail sale of clothing products [source: Bureau van Dijk],,0.346283696826051,0.410579000775475,0.475030617560506,8.27696885879397,7.27452812841945,16.0302936661057,0.02963330725281136,0.05644063690831892,0.0418370182048151,0.03900644294317634
"PIRES & IRMAO, LDA",PT,Portugal,BRAGA,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,"Engaged in the wholesale distribution of the watches, clocks and electronic items for upscale consumer market and promotion market",Wholesale,"Engaged in the wholesale distribution of the watches, clocks and electronic items for upscale consumer market and promotion market [source: Bureau van Dijk]","www.piresjoalheiros.pt
piresjoalheiros.pt",0.78189589,0.56916681,1.0127583,8.21653159,7.64407254,11.296543129,0.08965205447674435,0.07445858304217506,0.09516130759499702,0.08704231624389852
RAMIKA PRO OY,FI,Finlande,VANTAA,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,"Yhtion toimiala on Lastentarvikkeiden vahittaiskauppa-, vuokraus-, tuonti-, vienti seka agentuuritoiminta. Yhtio harjoittaa myos arvopaperikauppaa- ja kiinteistojen omistusta, vuokrausta, valitysta ja kauppaa.",www.lastenturva.fi,0.807,0.548,0.164,8.19,6.497,4.946,0.033158107561666,0.08434662151762352,0.09853479853479855,0.0773697346304691
TAMAR Y ARIMA S.L.,ES,Espagne,SANTANDER,,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.donacarmen.es,0.57246699,0.17365178,0.2808482,8.18710525,5.951335359,5.96909614,0.04705037302347755,0.029178624548084387,0.0699230036159606,0.05107373333787759
P. BASTIANI S.R.L.,IT,Italie,TRIESTE,VIA SAN NICOLO' 19,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.orologeriabastiani.com,1.05442,0.14568,0.121164,8.080424,5.701757,7.37281,0.016433896980933997,0.025550019055529727,0.13049067722188834,0.06245637258838824
JARL SANDIN & SONER GULD OCH SILVER AKTIEBOLAG,SE,Suède,GOTEBORG,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,Engaged in the retail sale of jewelry and related articles,Retail,Bolaget skall bedriva detaljhandel med adelmetaller och darmedforenlig verksamhet.,www.jarlsandin.se,0.325500137223264,0.307547077811524,0.239594157921661,8.07674079992347,6.3284338911567,6.68164259338705,0.035858571387639315,0.04859765987937201,0.04030092648588502,0.04138326619822548
GIOIELLERIE VERONELLI S.R.L.,IT,Italie,LURAGO D'ERBA,VIA ROMA 64,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.veronelligioielli.it,1.818479,1.513577,1.707394,8.055473,6.125277,6.82031,0.2503396473180838,0.24710343711802749,0.22574453418191584,0.23996169717147608
MINIPRIX SRL,RO,Roumanie,ORAS OTOPENI,,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the retail distribution of ready-made clothing,Retail,Engaged in the retail distribution of ready-made clothing [source: Bureau van Dijk],www.miniprix.ro,0.570192514132022,0.0876727757135336,0.377063424955346,8.05435553000518,7.04607343308941,11.7027229629281,0.03222014450395929,0.01244278484266275,0.0707930649457754,0.03861220194017959
SWAP S.R.L.,IT,Italie,NAPOLI,PIAZZA DEI MARTIRI 58,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,en.swapparty.com,0.521385,0.085547,0.375044,8.032385,6.255008,6.659666,0.05631573715558708,0.013676561245005601,0.06491035974993728,0.046878943721884773
ARYA SRL,IT,Italie,PESCHIERA BORROMEO,VIA DELLA LIBERAZIONE 43,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.aryasrl.it,0.426854,0.21881,0.412301,7.966963,5.97525,8.045736,0.05124465928287977,0.03661938831011255,0.05357800707747733,0.04811567463613819
GIOIELLI DI MENICHELLI FRANCO & C. SRL,IT,Italie,VITERBO,PIAZZA GIUSEPPE VERDI 22,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,Engaged in the sale of jewelry or precious stones,Retail,Engaged in the sale of jewelry or precious stones [source: Bureau van Dijk],www.menichelli1912.it,0.954601,0.806419,0.551605,7.966898,6.497188,6.835228,0.08070030729040788,0.12411815696267368,0.11982091398684909,0.10857744056921272
DANIEL MOSKOU,RU,Fédération de Russie,MOSCOW,,4751.0,Commerce de détail de textiles en magasin spécialisé,Engaged in the retail trade and marketing of textile products,Retail,Engaged in the retail trade and marketing of textile products [source: Bureau van Dijk],,0.275456940893809,0.166448219551722,0.305572582613578,7.89216580110181,6.04826212435897,9.33830445152315,0.0327224909189737,0.027520007587198143,0.03490257906839121,0.03210989889630557
E-SPACE S.R.L.,IT,Italie,UDINE,VIALE TRICESIMO 187,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the retail sale of clothing in specialised stores,Retail,Engaged in the retail sale of clothing in specialised stores [source: Bureau van Dijk],"www.e-space.it
www.espacesrl.com",1.074059,-0.583981,0.196364,7.863274,5.403512,7.985586,0.024589804680583242,-0.10807434128026365,0.13659183185019372,0.03229954755168035
PEPPA S.R.L.,IT,Italie,CASORATE PRIMO,VIA S. PROTASO 7,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.reclamesc.com,0.604946,0.354094,0.335935,7.950006,6.034854,5.34392,0.06286302938666746,0.05867482461050425,0.07609377904872021,0.06699724452345156
WUNDERWEAR A/S,DK,Danemark,KGSLYNGBY,,4771.0,Commerce de détail d'habillement en magasin spécialisé,Engaged in the retail sale of clothing in specialized stores,Retail,Engaged in the retail sale of clothing in specialized stores [source: Bureau van Dijk],www.wunderwear.dk,0.524611138748122,0.0553965650132445,-0.0561106380455898,7.9932614126069,6.48610412542209,8.97689859367081,-0.006250559417608969,0.008540807230663987,0.06563167544110468,0.022335059955594542
"PASSO, A.S.",SK,Slovaquie,BRATISLAVA,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,"Retail sale of jewelry, watches, precious stones, and precious metals",Retail,"Retail sale of jewelry, watches, precious stones, and precious metals [source: Bureau van Dijk]",www.sheron.sk,1.977433,1.292458,1.132794,7.823414,6.659535,6.993288,0.16198303287380703,0.19407631313597723,0.25275832264533105,0.20500262685683718
ABATEX A,BE,Belgique,SART-LEZ-SPA,,4764.0,Commerce de détail d'articles de sport en magasin spécialisé,,,,abatex.be,0.450514,0.450239,0.501917,7.788924,5.044926,6.184611,0.08115579136666799,0.08924590767039992,0.05784033840874555,0.07375307602439544
GIACOBAZZI GIOIELLI S.R.L.,IT,Italie,BOLOGNA,VIA SAN FELICE 14/A,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.giacobazzigioielli.it,0.280799,0.067657,0.200291,7.770069,4.807351,5.34946,0.037441349220295135,0.01407365511692406,0.03613854651741188,0.030610290245709236
P M C,FR,France,BERCK,CENTRE COMMERCIAL CARREFOUR,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,"www.magasin-abyss.com
fiaf.org",0.533948,0.322416,0.325728,7.871626,7.319254,8.437078,0.038606730908497,0.044050390927818595,0.06783198287113743,0.050029376216091125
SCOPAGIOIELLI S.R.L.,IT,Italie,ROVIGO,PIAZZA VITTORIO EMANUELE II 19,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,"Engaged in the retail distribution of a range of jewelry and other related products; and provision of engraving, personalization, and customization services, as well as jewelry repair services",Retail; Services,"Engaged in the retail distribution of a range of jewelry and other related products; and provision of engraving, personalization, and customization services, as well as jewelry repair services [source: Bureau van Dijk]","www.scopagioielli.com
scopagioielli.com",1.030088,0.409081,0.41122,7.68054,5.384396,5.465539,0.07523869100558975,0.07597528116431258,0.13411661159241406,0.0998565336290624
PASQUALI DOMENICI SOCIETA' A RESPONSABILITA' LIMITATA,IT,Italie,VIAREGGIO,VIA CESARE BATTISTI 159/161,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.pasqualidomenici.it,0.120865,0.085104,-0.193212,7.654342,7.083933,5.213665,-0.03705876768070062,0.012013665290171434,0.015790384072203723,0.000639386445628847
8 MARZO S.R.L.,IT,Italie,CASIER,VIA ENRICO BARONE 1 C-D,4771.0,Commerce de détail d'habillement en magasin spécialisé,,,,www.nanaitalianheart.com,0.235228,-0.362337,0.232841,7.652483,5.964798,8.692887,0.026785232570031105,-0.06074589617284609,0.030738781125028307,0.0047391843934120065
MONTRES & BIJOUX S.R.L.,IT,Italie,GENOVA,PIAZZA RAFFAELE DE FERRARI 3/R,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,Engaged in the organization of worldwide trade fairs,Services,Engaged in the organization of worldwide trade fairs [source: Bureau van Dijk],"www.montresbijoux.com
montresbijoux.com",1.606137,0.956028,0.941426,7.647459,5.295034,6.049864,0.15561110134045988,0.18055181515359484,0.210022309370995,0.18447373330229627
JOYERIA CALVO MACIAS A CORUNA SL,ES,Espagne,A CORUNA,,4777.0,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,,,,www.joyeriacalvo.com,0.48230986,0.20728289,0.22245541,7.62587229,5.70941055,6.43885358,0.034548915771431474,0.03630547990632763,0.06324651681257043,0.046123286530861306
